image_id,pred_category_zero_based,pred_label,predicted_bbox_xywh,score,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,exact_bbox_and_category_match,old_IDR_false_accept
DR_23_s1_e12,11,T12,"[280.2713317871094, 651.43408203125, 123.17825317382812, 96.04644775390625]",0.12752122,"[322.1317829457364, 817.3255813953488, 134.03100775193798, 111.55038759689933]",1,-58.500000,58.500000,0.000000,1,0,0,1
DR_23_s1_e12,13,L2,"[322.1317443847656, 817.3255615234375, 134.031005859375, 111.5504150390625]",0.12336060,,0,,,,0,0,0,0
DR_23_s1_e12,2,T3,"[361.6666259765625, 14.999999046325684, 89.84500122070312, 81.31782531738281]",0.12119413,"[290.3488372093023, 141.3565891472868, 99.92248062015506, 82.8682170542636]",1,-16.750000,52.250000,0.000000,1,0,0,1
DR_23_s1_e12,4,T5,"[290.34881591796875, 141.35658264160156, 99.9224853515625, 82.86819458007812]",0.11985145,"[261.6666666666667, 277.01550387596893, 89.84496124031006, 71.24031007751944]",1,-21.500000,46.500000,0.000000,1,0,0,1
DR_23_s1_e12,12,L1,"[301.97674560546875, 733.6046142578125, 123.17825317382812, 99.92254638671875]",0.11817540,,0,,,,0,0,0,0
DR_23_s1_e12,3,T4,"[329.06591796875, 72.36434173583984, 91.43798828125, 93.7209243774414]",0.10963006,"[273.29457364341084, 206.4728682170542, 92.94573643410854, 76.66666666666674]",1,-15.500000,52.000000,0.000000,1,0,0,1
DR_241_s2_e15,14,L3,"[522.6422729492188, 1007.6829223632812, 112.43902587890625, 86.42279052734375]",0.13557005,"[522.6422764227642, 1007.6829268292682, 112.43902439024396, 86.42276422764246]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_241_s2_e15,13,L2,"[512.8861083984375, 903.617919921875, 120.56915283203125, 80.73162841796875]",0.13555086,"[512.8861788617886, 903.6178861788618, 120.56910569105696, 80.73170731707319]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_241_s2_e15,12,L1,"[501.5040283203125, 803.6178588867188, 116.50408935546875, 80.73175048828125]",0.13553254,"[501.5040650406504, 803.6178861788618, 116.5040650406504, 80.73170731707319]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,11,T12,"[493.37396240234375, 712.56103515625, 106.7479248046875, 75.04058837890625]",0.13534443,"[493.3739837398374, 712.560975609756, 106.7479674796748, 75.04065040650414]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_241_s2_e15,9,T10,"[472.142822265625, 548.3333129882812, 99.52386474609375, 68.0086669921875]",0.13424245,"[472.1428571428571, 548.3333333333333, 99.52380952380952, 68.00865800865802]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,10,T11,"[479.9999694824219, 625.569091796875, 102.23580932617188, 71.94171142578125]",0.13420787,"[479.99999999999994, 625.5691056910568, 102.23577235772365, 71.94171681976559]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,8,T9,"[467.142822265625, 479.7186584472656, 92.3287353515625, 67.14285278320312]",0.13403681,"[467.1428571428571, 479.7186147186146, 92.32868757259007, 67.14285714285722]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_241_s2_e15,7,T8,"[452.1428527832031, 401.6666564941406, 99.19857788085938, 72.14288330078125]",0.13396706,"[452.1428571428571, 401.66666666666663, 99.19860627177707, 72.14285714285711]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,6,T7,"[441.42852783203125, 336.95123291015625, 96.90478515625, 60.429779052734375]",0.13375798,"[441.4285714285714, 336.95121951219517, 96.90476190476198, 60.42973286875713]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_241_s2_e15,5,T6,"[434.2856750488281, 268.6585388183594, 93.47854614257812, 58.00811767578125]",0.13239951,"[434.2857142857142, 268.6585365853658, 93.47851335656219, 58.008130081300806]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,4,T5,"[437.1428527832031, 195.23809814453125, 85.71420288085938, 65.0]",0.13189159,"[437.1428571428571, 195.2380952380952, 85.71428571428567, 65.0]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,3,T4,"[430.0, 130.95237731933594, 86.4285888671875, 64.28572082519531]",0.13051012,"[429.99999999999994, 130.9523809523809, 86.42857142857144, 64.2857142857143]",1,0.250000,0.250000,1.000000,1,1,0,1
DR_241_s2_e15,1,T2,"[413.69915771484375, 15.000000953674316, 86.42276000976562, 59.59349060058594]",0.11347876,"[413.6991869918699, 15.0, 86.42276422764229, 59.59349593495935]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_241_s2_e15,2,T3,"[425.894287109375, 75.9756088256836, 81.96282958984375, 58.548194885253906]",0.11274790,"[425.8943089430894, 75.97560975609755, 81.96283391405342, 58.548199767711935]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_257_s2_e13,0,T1,"[497.5384216308594, 448.0472106933594, 76.13107299804688, 72.23178100585938]",0.11390921,,0,,,,0,0,0,0
DR_257_s2_e13,0,T1,"[548.3076782226562, 564.356201171875, 85.44769287109375, 73.09014892578125]",0.10807600,,0,,,,0,0,0,0
DR_257_s2_e13,0,T1,"[395.8583679199219, 15.0, 51.630889892578125, 40.901283264160156]",0.10766800,,0,,,,0,0,0,0
DR_257_s2_e13,0,T1,"[516.888427734375, 505.55792236328125, 84.24896240234375, 80.38629150390625]",0.10083359,,0,,,,0,0,0,0
DR_257_s2_e13,1,T2,"[389.42059326171875, 61.351932525634766, 58.06866455078125, 42.61802291870117]",0.08744549,"[395.85836909871244, 15.0, 51.63090128755363, 40.9012875536481]",1,12.250000,15.250000,0.000000,0,0,0,0
DR_257_s2_e13,7,T8,"[433.19744873046875, 299.5493469238281, 68.36907958984375, 61.93133544921875]",0.08473049,"[433.19742489270385, 299.549356223176, 68.36909871244637, 61.931330472103014]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_257_s2_e13,8,T9,"[449.84619140625, 348.90557861328125, 70.17529296875, 61.502105712890625]",0.08360264,"[449.8461538461538, 348.90557939914163, 70.17530538131393, 61.50214592274676]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_257_s2_e13,6,T7,"[408.3047180175781, 250.193115234375, 69.22747802734375, 58.49786376953125]",0.08304262,"[408.3047210300429, 250.19313304721038, 69.22746781115882, 58.49785407725312]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_257_s2_e13,2,T3,"[390.7081604003906, 107.703857421875, 59.785400390625, 46.480682373046875]",0.08293807,"[389.4206008583691, 61.3519313304721, 58.068669527896986, 42.61802575107299]",1,13.000000,13.000000,0.000000,0,0,0,0
DR_257_s2_e13,9,T10,"[470.9656677246094, 396.1158752441406, 72.23178100585938, 69.22744750976562]",0.07675839,"[470.9656652360515, 396.11587982832623, 72.23175965665229, 69.22746781115882]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_257_s2_e13,5,T6,"[398.8626708984375, 202.98281860351562, 64.93560791015625, 54.206024169921875]",0.07456963,"[398.86266094420597, 202.98283261802578, 64.9356223175966, 54.20600858369096]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_257_s2_e13,3,T4,"[393.7124328613281, 155.34335327148438, 61.502166748046875, 51.63090515136719]",0.07282766,"[390.7081545064378, 107.7038626609442, 59.785407725321875, 46.48068669527902]",1,14.500000,14.500000,0.000000,0,0,0,0
DR_261_s3_e14,14,L3,"[614.11767578125, 925.2941284179688, 136.4705810546875, 121.76470947265625]",0.11049612,,0,,,,0,0,0,0
DR_261_s3_e14,13,L2,"[589.8529663085938, 814.2647094726562, 125.44110107421875, 117.35296630859375]",0.11009929,"[614.1176470588235, 925.2941176470587, 136.47058823529403, 121.76470588235304]",1,-37.750000,37.750000,0.020841,1,0,0,1
DR_261_s3_e14,12,L1,"[564.11767578125, 708.38232421875, 122.5, 114.41168212890625]",0.10999110,"[589.8529411764705, 814.2647058823528, 125.44117647058829, 117.35294117647072]",1,-34.250000,34.250000,0.029570,1,0,0,1
DR_261_s3_e14,11,T12,"[536.9117431640625, 606.1764526367188, 123.9705810546875, 110.0]",0.10938400,"[564.1176470588235, 708.3823529411765, 122.5, 114.4117647058822]",1,-33.250000,33.750000,0.028039,1,0,0,1
DR_261_s3_e14,10,T11,"[512.6470336914062, 516.4705810546875, 121.76470947265625, 102.64703369140625]",0.10906911,"[536.9117647058823, 606.1764705882352, 123.97058823529414, 110.0]",1,-31.000000,31.000000,0.050727,1,0,0,1
DR_261_s3_e14,9,T10,"[494.2646789550781, 433.3823547363281, 112.20590209960938, 98.97061157226562]",0.10439380,"[512.6470588235294, 516.4705882352941, 121.76470588235293, 102.64705882352939]",1,-28.500000,28.500000,0.067385,1,0,0,1
DR_261_s3_e14,8,T9,"[467.058837890625, 357.64703369140625, 109.2646484375, 96.02944946289062]",0.10437878,"[494.2647058823529, 433.38235294117646, 112.2058823529411, 98.97058823529414]",1,-27.000000,27.000000,0.083548,1,0,0,1
DR_261_s3_e14,7,T8,"[447.9411315917969, 285.5882263183594, 98.23532104492188, 84.26470947265625]",0.10418659,"[467.0588235294117, 357.6470588235294, 109.26470588235293, 96.02941176470586]",1,-28.750000,28.750000,0.054239,1,0,0,1
DR_261_s3_e14,6,T7,"[429.3948974609375, 220.88235473632812, 92.516845703125, 79.85293579101562]",0.10253493,"[447.9411764705882, 285.5882352941177, 98.23529411764707, 84.26470588235293]",1,-23.500000,23.500000,0.077032,1,0,0,1
DR_261_s3_e14,5,T6,"[417.2929992675781, 143.6764678955078, 86.9716796875, 71.96524047851562]",0.10062669,"[429.3949044585987, 220.88235294117646, 92.5168602472836, 79.85294117647061]",1,-25.750000,25.750000,0.000000,1,0,0,1
DR_261_s3_e14,4,T5,"[414.1176452636719, 78.23529052734375, 77.64706420898438, 61.4705810546875]",0.07982180,"[417.2929936305732, 143.67647058823525, 86.9717122517797, 71.96524064171138]",1,-21.750000,21.750000,0.000000,1,0,0,1
DR_261_s3_e14,3,T4,"[412.64703369140625, 14.999999046325684, 68.82351684570312, 58.52941131591797]",0.05283599,"[414.1176470588235, 78.23529411764707, 77.64705882352945, 61.470588235294144]",1,-19.500000,19.500000,0.000000,1,0,0,1
DR_270_s2_e15,14,L3,"[636.7721557617188, 888.4177856445312, 120.1265869140625, 108.10125732421875]",0.11460109,"[664.620253164557, 1005.506329113924, 107.46835443037969, 89.74683544303798]",1,-28.250000,44.250000,0.000000,1,0,0,1
DR_270_s2_e15,13,L2,"[602.5949096679688, 787.7847900390625, 113.16448974609375, 109.3670654296875]",0.11458965,"[636.7721518987341, 888.4177215189873, 120.12658227848101, 108.10126582278485]",1,-35.250000,35.750000,0.027962,1,0,0,1
DR_270_s2_e15,12,L1,"[558.924072265625, 700.4430541992188, 113.16455078125, 111.26580810546875]",0.11363573,"[602.5949367088607, 787.7848101265822, 113.16455696202536, 109.36708860759495]",1,-32.250000,33.250000,0.071339,1,0,0,1
DR_270_s2_e15,15,L4,"[664.6202392578125, 1005.50634765625, 107.4683837890625, 89.7469482421875]",0.11299331,,0,,,,0,0,0,0
DR_270_s2_e15,11,T12,"[517.1519165039062, 619.4303588867188, 108.73419189453125, 102.4051513671875]",0.11019717,"[558.9240506329114, 700.4430379746834, 113.16455696202524, 111.2658227848101]",1,-34.000000,34.000000,0.064255,1,0,0,1
DR_270_s2_e15,8,T9,"[419.68353271484375, 406.1392822265625, 104.30377197265625, 87.84808349609375]",0.10424539,"[448.1645569620253, 475.126582278481, 104.93670886075944, 94.17721518987332]",1,-26.250000,26.250000,0.081183,1,0,0,1
DR_270_s2_e15,9,T10,"[448.16455078125, 475.1265869140625, 104.93670654296875, 94.17724609375]",0.10292948,"[479.8101265822785, 544.1139240506329, 104.30379746835445, 97.34177215189857]",1,-25.750000,25.750000,0.101498,1,0,0,1
DR_270_s2_e15,7,T8,"[396.2657775878906, 335.8861083984375, 99.24053955078125, 89.74679565429688]",0.09943804,"[419.6835443037975, 406.1392405063291, 104.30379746835445, 87.84810126582283]",1,-24.250000,25.250000,0.089086,1,0,0,1
DR_270_s2_e15,2,T3,"[399.0701904296875, 15.000000953674316, 68.58804321289062, 65.41861724853516]",0.08985502,"[382.4035087719298, 78.31334665778365, 74.03508771929819, 68.83855207639351]",1,-13.750000,22.250000,0.012763,1,0,0,1
DR_270_s2_e15,3,T4,"[382.40350341796875, 78.3133544921875, 74.03509521484375, 68.83854675292969]",0.08780793,"[373.4810126582278, 144.74683544303787, 78.35443037974682, 66.32911392405072]",1,-14.750000,20.250000,0.016490,1,0,0,1
DR_270_s2_e15,10,T11,"[479.81011962890625, 544.114013671875, 104.30377197265625, 97.341796875]",0.08445262,"[517.1518987341772, 619.4303797468353, 108.7341772151899, 102.40506329113919]",1,-30.500000,30.500000,0.074439,1,0,0,1
DR_270_s2_e15,6,T7,"[380.4430236816406, 275.1266174316406, 90.37973022460938, 78.35440063476562]",0.07902119,"[396.2658227848101, 335.88607594936707, 99.24050632911394, 89.74683544303798]",1,-24.000000,24.000000,0.089384,1,0,0,1
DR_270_s2_e15,5,T6,"[372.2152099609375, 210.5696258544922, 84.68353271484375, 73.29115295410156]",0.07799237,"[380.44303797468353, 275.126582278481, 90.37974683544303, 78.35443037974687]",1,-21.000000,21.000000,0.052913,1,0,0,1
DR_270_s2_e15,4,T5,"[373.4810485839844, 144.74684143066406, 78.35440063476562, 66.32911682128906]",0.07586344,"[372.2151898734177, 210.56962025316454, 84.68354430379742, 73.29113924050625]",1,-19.500000,20.000000,0.003491,1,0,0,1
DR_277_s4_e14,0,T1,"[580.8267822265625, 485.31439208984375, 107.6378173828125, 98.18896484375]",0.12141631,,0,,,,0,0,0,0
DR_277_s4_e14,0,T1,"[615.4723510742188, 560.9049072265625, 110.00006103515625, 100.5511474609375]",0.11468992,,0,,,,0,0,0,0
DR_277_s4_e14,0,T1,"[481.861328125, 138.357666015625, 80.07293701171875, 65.47445678710938]",0.08895704,,0,,,,0,0,0,0
DR_277_s4_e14,0,T1,"[541.88134765625, 407.36163330078125, 108.00054931640625, 91.8897705078125]",0.08887123,,0,,,,0,0,0,0
DR_277_s4_e14,8,T9,"[517.0472412109375, 330.1962890625, 103.7008056640625, 91.8897705078125]",0.08560886,"[517.0472440944882, 330.1962756480258, 103.70078740157476, 91.88976377952758]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_277_s4_e14,7,T8,"[500.1094970703125, 274.85400390625, 95.4014892578125, 74.23358154296875]",0.08022887,"[500.10948905109484, 274.8540145985402, 95.4014598540146, 74.23357664233572]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_277_s4_e14,12,L1,"[643.031494140625, 646.7317504882812, 121.0235595703125, 103.70074462890625]",0.07866852,"[643.0314960629921, 646.731708718892, 121.02362204724409, 103.70078740157464]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_277_s4_e14,3,T4,"[482.59124755859375, 15.000000953674316, 72.04376220703125, 55.98539733886719]",0.07770514,"[482.5912408759124, 15.0, 72.04379562043789, 55.985401459854074]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_277_s4_e14,0,T1,"[481.861328125, 81.4233627319336, 76.42333984375, 55.255470275878906]",0.07732973,,0,,,,0,0,0,0
DR_277_s4_e14,6,T7,"[487.70074462890625, 207.7007293701172, 88.83209228515625, 66.20436096191406]",0.07618404,"[487.7007299270073, 207.70072992700727, 88.83211678832117, 66.20437956204387]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_277_s4_e14,0,T1,"[675.31494140625, 742.00732421875, 115.5118408203125, 110.00006103515625]",0.05266088,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[475.1932373046875, 1029.975830078125, 139.46856689453125, 121.59423828125]",0.13775387,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[445.24151611328125, 914.516845703125, 138.50244140625, 121.1112060546875]",0.13738692,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[505.1449279785156, 1148.81640625, 138.98550415039062, 119.1787109375]",0.13665652,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[351.5216979980469, 542.0531616210938, 116.7633056640625, 100.33819580078125]",0.13660599,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[419.15460205078125, 813.5507202148438, 134.6376953125, 112.89849853515625]",0.13608429,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[371.3284912109375, 623.6956176757812, 122.56039428710938, 106.618408203125]",0.13567966,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[393.55072021484375, 712.1013793945312, 129.3236083984375, 113.86474609375]",0.13192363,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[338.478271484375, 81.18357849121094, 93.091796875, 77.63284301757812]",0.12257858,,0,,,,0,0,0,0
DR_281_s2_e15,2,T3,"[363.11590576171875, 14.999999046325684, 90.67636108398438, 80.04830932617188]",0.11463982,"[338.47826086956525, 81.18357487922708, 93.09178743961354, 77.63285024154584]",1,-10.500000,24.500000,0.070115,1,0,0,1
DR_281_s2_e15,0,T1,"[335.09661865234375, 459.92755126953125, 111.932373046875, 97.9227294921875]",0.11067889,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[316.2560119628906, 309.6860046386719, 102.753662109375, 79.08209228515625]",0.10054573,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[317.705322265625, 231.4251251220703, 95.02413940429688, 75.21739196777344]",0.09681278,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[325.9178771972656, 156.06280517578125, 97.43960571289062, 80.04829406738281]",0.09556736,,0,,,,0,0,0,0
DR_281_s2_e15,0,T1,"[319.15460205078125, 385.5314025878906, 109.03378295898438, 88.26083374023438]",0.08564186,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[364.1729431152344, 505.9774475097656, 128.04513549804688, 105.48873901367188]",0.13740246,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[389.7368469238281, 415.75189208984375, 122.78195190429688, 95.71426391601562]",0.13395557,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[409.28570556640625, 325.52630615234375, 126.54132080078125, 97.218017578125]",0.12864991,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[333.2113952636719, 814.2908325195312, 140.081298828125, 118.130126953125]",0.12744711,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[329.9593505859375, 708.2330322265625, 129.9278564453125, 102.2366943359375]",0.10684317,,0,,,,0,0,0,0
DR_282_s4_e13,0,T1,"[339.36090087890625, 602.9698486328125, 128.7969970703125, 99.4737548828125]",0.10587921,,0,,,,0,0,0,0
DR_282_s4_e13,4,T5,"[492.7443542480469, 84.92481231689453, 115.26315307617188, 102.4811782836914]",0.10418046,"[492.7443609022556, 84.92481203007526, 115.26315789473688, 102.48120300751884]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_282_s4_e13,0,T1,"[434.0977478027344, 240.5638885498047, 121.27822875976562, 98.72178649902344]",0.10030180,,0,,,,0,0,0,0
DR_282_s4_e13,5,T6,"[458.9097595214844, 159.3608856201172, 120.52633666992188, 98.72178649902344]",0.09213628,"[458.9097744360902, 159.3609022556392, 120.52631578947376, 98.72180451127815]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_282_s4_e13,3,T4,"[532.593994140625, 14.999999046325684, 108.4962158203125, 103.23307800292969]",0.07984795,"[532.593984962406, 15.0, 108.4962406015037, 103.23308270676694]",1,-0.250000,0.250000,1.000000,1,1,0,1
DR_288_s2_e12,0,T1,"[325.2083435058594, 75.93750762939453, 67.29168701171875, 68.33333587646484]",0.09654860,,0,,,,0,0,0,0
DR_288_s2_e12,0,T1,"[324.6875305175781, 213.9583282470703, 73.02084350585938, 59.99998474121094]",0.08720365,,0,,,,0,0,0,0
DR_288_s2_e12,11,T12,"[456.97918701171875, 697.2916870117188, 120.93743896484375, 113.12506103515625]",0.08679919,"[456.9791666666667, 697.2916666666666, 120.93750000000006, 113.125]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_288_s2_e12,10,T11,"[424.16668701171875, 616.041748046875, 111.04168701171875, 104.7916259765625]",0.08599780,"[424.1666666666667, 616.0416666666666, 111.04166666666669, 104.79166666666674]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_288_s2_e12,1,T2,"[332.912109375, 15.000000953674316, 63.75457763671875, 58.95832824707031]",0.08313935,"[332.9120879120879, 15.0, 63.7545787545788, 58.95833333333337]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_288_s2_e12,9,T10,"[386.1458740234375, 541.5625, 111.5625, 98.54168701171875]",0.08229379,"[386.14583333333337, 541.5625000000001, 111.5625, 98.54166666666652]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_288_s2_e12,8,T9,"[364.2708435058594, 465.0, 100.10418701171875, 95.41668701171875]",0.07965717,"[364.27083333333337, 465.0000000000001, 100.10416666666663, 95.41666666666652]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_288_s2_e12,0,T1,"[321.5625305175781, 143.125, 74.58334350585938, 64.16665649414062]",0.07810625,,0,,,,0,0,0,0
DR_288_s2_e12,0,T1,"[342.9166564941406, 403.0208435058594, 93.85418701171875, 79.79168701171875]",0.07645955,,0,,,,0,0,0,0
DR_288_s2_e12,0,T1,"[325.72918701171875, 277.5, 78.75, 62.0833740234375]",0.06981207,,0,,,,0,0,0,0
DR_288_s2_e12,0,T1,"[329.8958435058594, 340.5208740234375, 85.5208740234375, 68.8541259765625]",0.06901041,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[539.0758056640625, 860.9920654296875, 124.218017578125, 98.6256103515625]",0.13775505,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[518.2227783203125, 762.8877563476562, 117.5828857421875, 100.04742431640625]",0.13761801,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[496.8691711425781, 668.10107421875, 112.39620971679688, 100.9952392578125]",0.13711934,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[429.1231994628906, 420.7076721191406, 102.89102172851562, 89.14691162109375]",0.13610965,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[386.9430847167969, 280.4233093261719, 94.3602294921875, 80.61611938476562]",0.13426141,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[403.5307922363281, 347.2479248046875, 100.99526977539062, 87.251220703125]",0.13370334,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[449.9762878417969, 500.3285217285156, 107.63034057617188, 88.67300415039062]",0.13300508,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[380.0467224121094, 211.22900390625, 83.24710083007812, 73.50711059570312]",0.13225275,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[471.3033142089844, 584.2147827148438, 114.26541137695312, 90.5687255859375]",0.12788303,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[377.9383544921875, 154.83090209960938, 73.50714111328125, 56.91943359375]",0.12307571,,0,,,,0,0,0,0
DR_290_s3_e14,1,T2,"[393.1042785644531, 15.0, 66.3980712890625, 62.46913146972656]",0.10221774,,0,,,,0,0,0,0
DR_290_s3_e14,0,T1,"[378.41229248046875, 77.43798065185547, 69.1802978515625, 64.64411163330078]",0.08434545,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[571.37353515625, 593.5714111328125, 122.637451171875, 116.04388427734375]",0.11519115,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[356.5384521484375, 155.65933227539062, 92.41757202148438, 80.87911987304688]",0.11276907,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[524.6703491210938, 508.9560241699219, 116.5933837890625, 113.84609985351562]",0.11150137,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[352.1428527832031, 85.87911987304688, 81.97802734375, 71.5384521484375]",0.11027564,,0,,,,0,0,0,0
DR_292_s4_e13,3,T4,"[352.1428527832031, 14.999999046325684, 78.1318359375, 68.24175262451172]",0.10038025,"[352.1428571428571, 15.0, 78.13186813186815, 68.24175824175825]",1,-0.250000,0.250000,0.999999,1,1,0,1
DR_292_s4_e13,0,T1,"[374.1208801269531, 225.98899841308594, 97.91207885742188, 86.92311096191406]",0.09768865,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[475.21978759765625, 436.42852783203125, 120.98895263671875, 106.70330810546875]",0.09507161,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[609.8351440429688, 683.6813354492188, 128.68133544921875, 120.989013671875]",0.08993055,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[432.36260986328125, 364.4505310058594, 116.5933837890625, 103.9560546875]",0.08852188,,0,,,,0,0,0,0
DR_292_s4_e13,0,T1,"[397.7472229003906, 294.6703186035156, 105.60440063476562, 95.164794921875]",0.08684964,,0,,,,0,0,0,0
DR_297_s2_e14,1,T2,"[462.9012451171875, 15.0, 64.32098388671875, 60.0]",0.09688755,"[462.9012345679012, 15.0, 64.32098765432096, 60.0]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_297_s2_e14,11,T12,"[496.851806640625, 594.0123291015625, 97.65435791015625, 80.370361328125]",0.08991464,"[511.66666666666663, 672.4074074074074, 100.12345679012344, 82.83950617283949]",1,-24.500000,24.500000,0.010240,1,0,0,1
DR_297_s2_e14,12,L1,"[511.6666564941406, 672.4073486328125, 100.12344360351562, 82.839599609375]",0.08962023,"[532.037037037037, 755.7407407407406, 97.65432098765439, 87.16049382716051]",1,-26.500000,28.000000,0.000000,1,0,0,1
DR_297_s2_e14,9,T10,"[456.1111145019531, 448.3333435058594, 94.56790161132812, 76.04940795898438]",0.08957461,"[476.48148148148147, 517.469135802469, 98.27160493827154, 77.90123456790116]",1,-23.500000,23.500000,0.035786,1,0,0,1
DR_297_s2_e14,10,T11,"[476.4814758300781, 517.4691162109375, 98.27157592773438, 77.9012451171875]",0.08947030,"[496.8518518518518, 594.0123456790122, 97.65432098765433, 80.37037037037044]",1,-24.750000,25.250000,0.006870,1,0,0,1
DR_297_s2_e14,8,T9,"[437.59259033203125, 382.283935546875, 91.48150634765625, 74.81478881835938]",0.08910742,"[456.1111111111111, 448.33333333333326, 94.5679012345679, 76.04938271604942]",1,-22.500000,22.500000,0.047740,1,0,0,1
DR_297_s2_e14,6,T7,"[423.3950500488281, 259.4444580078125, 77.28396606445312, 61.85186767578125]",0.08871572,"[426.48148148148147, 318.0864197530864, 82.22222222222223, 71.11111111111109]",1,-19.250000,19.250000,0.022925,1,0,0,1
DR_297_s2_e14,7,T8,"[426.4814758300781, 318.0863952636719, 82.22222900390625, 71.11114501953125]",0.08835702,"[437.59259259259255, 382.28395061728384, 91.48148148148147, 74.81481481481478]",1,-21.750000,21.750000,0.040300,1,0,0,1
DR_297_s2_e14,13,L2,"[532.0370483398438, 755.74072265625, 97.654296875, 87.16046142578125]",0.08523168,"[538.8271604938271, 840.3086419753085, 105.06172839506166, 93.33333333333326]",1,-26.250000,26.250000,0.013028,1,0,0,1
DR_297_s2_e14,4,T5,"[433.2716064453125, 132.90122985839844, 76.66665649414062, 64.32096862792969]",0.08490118,"[424.0123456790123, 197.24121557454896, 74.81481481481484, 58.00569800569792]",1,-12.000000,20.500000,0.000000,1,0,0,1
DR_297_s2_e14,5,T6,"[424.0123596191406, 197.2412109375, 74.8148193359375, 58.00569152832031]",0.08422130,"[423.39506172839504, 259.44444444444446, 77.28395061728395, 61.85185185185185]",1,-16.750000,17.250000,0.000000,1,0,0,1
DR_297_s2_e14,3,T4,"[446.23455810546875, 73.02468872070312, 74.197509765625, 64.93826293945312]",0.07969608,"[433.2716049382716, 132.90123456790127, 76.66666666666663, 64.3209876543209]",1,-12.000000,18.500000,0.034205,1,0,0,1
