image_id,file_name,position,gt_category_zero_based,gt_label,pred_category_zero_based,pred_label,position_match_IDR2,predicted_bbox_xywh,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,old_IDR_false_accept
DR_228_s1_e12,DR_228_s1_e12.jpg,4,4,T5,4,T5,1,"[297.54237288135596, 295.11947763267574, 84.01500416782437, 68.52459016393442]","[297.54237288135596, 295.11947763267574, 84.01500416782437, 68.52459016393442]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,5,5,T6,5,T6,1,"[302.05882352941177, 371.7796610169492, 86.83948155533403, 71.27617148554327]","[302.05882352941177, 371.7796610169492, 86.83948155533403, 71.27617148554327]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,6,6,T7,6,T7,1,"[301.77966101694915, 449.7457627118644, 97.28813559322037, 75.25423728813558]","[301.77966101694915, 449.7457627118644, 97.28813559322037, 75.25423728813558]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,7,7,T8,7,T8,1,"[317.0338983050848, 526.8644067796611, 96.20139581256228, 78.54436689930208]","[317.0338983050848, 526.8644067796611, 96.20139581256228, 78.54436689930208]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,8,8,T9,8,T9,1,"[321.47058823529414, 603.9830508474577, 108.10568295114655, 84.57627118644064]","[321.47058823529414, 603.9830508474577, 108.10568295114655, 84.57627118644064]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,9,9,T10,9,T10,1,"[345.5882352941177, 686.1864406779662, 106.86939182452642, 87.1186440677966]","[345.5882352941177, 686.1864406779662, 106.86939182452642, 87.1186440677966]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,10,10,T11,10,T11,1,"[360.2542372881356, 765.8474576271187, 118.47457627118649, 97.20837487537392]","[360.2542372881356, 765.8474576271187, 118.47457627118649, 97.20837487537392]",1,0.000000,0.000000,1.000000,1,1,0
DR_228_s1_e12,DR_228_s1_e12.jpg,11,11,T12,11,T12,1,"[389.0677966101695, 859.0677966101696, 115.08474576271186, 98.69391824526429]","[389.0677966101695, 859.0677966101696, 115.08474576271186, 98.69391824526429]",1,0.000000,0.000000,1.000000,1,1,0
DR_23_s1_e12,DR_23_s1_e12.jpg,0,0,T1,2,T3,0,"[361.66666666666663, 15.0, 89.84496124031011, 81.31782945736433]","[290.3488372093023, 141.3565891472868, 99.92248062015506, 82.8682170542636]",1,-16.500000,52.000000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,1,1,T2,3,T4,0,"[329.0659340659341, 72.36434108527129, 91.43794190305817, 93.7209302325582]","[273.29457364341084, 206.4728682170542, 92.94573643410854, 76.66666666666674]",1,-15.500000,52.000000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,2,2,T3,4,T5,0,"[290.3488372093023, 141.3565891472868, 99.92248062015506, 82.8682170542636]","[261.6666666666667, 277.01550387596893, 89.84496124031006, 71.24031007751944]",1,-21.500000,46.500000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,3,3,T4,5,T6,0,"[273.29457364341084, 206.4728682170542, 92.94573643410854, 76.66666666666674]","[253.1395348837209, 357.6356589147287, 93.72093023255815, 68.91472868217056]",1,-31.000000,45.000000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,4,4,T5,6,T7,0,"[261.6666666666667, 277.01550387596893, 89.84496124031006, 71.24031007751944]","[253.1395348837209, 432.0542635658915, 100.69767441860466, 71.24031007751933]",1,-39.500000,43.500000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,5,5,T6,7,T8,0,"[253.1395348837209, 357.6356589147287, 93.72093023255815, 68.91472868217056]","[255.46511627906978, 500.27131782945736, 109.2248062015504, 84.41860465116287]",1,-44.250000,44.250000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,6,6,T7,8,T9,0,"[253.1395348837209, 432.0542635658915, 100.69767441860466, 71.24031007751933]","[267.5274725274725, 573.9147286821706, 113.2967032967033, 92.94573643410854]",1,-47.250000,47.250000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,7,7,T8,9,T10,0,"[255.46511627906978, 500.27131782945736, 109.2248062015504, 84.41860465116287]","[280.27131782945736, 651.4341085271317, 123.17829457364343, 96.0465116279072]",1,-50.500000,50.500000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,8,8,T9,10,T11,0,"[267.5274725274725, 573.9147286821706, 113.2967032967033, 92.94573643410854]","[301.9767441860465, 733.6046511627908, 123.17829457364337, 99.92248062015506]",1,-52.750000,52.750000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,9,9,T10,11,T12,0,"[280.27131782945736, 651.4341085271317, 123.17829457364343, 96.0465116279072]","[322.1317829457364, 817.3255813953488, 134.03100775193798, 111.55038759689933]",1,-58.500000,58.500000,0.000000,1,0,1
DR_23_s1_e12,DR_23_s1_e12.jpg,10,10,T11,12,L1,0,"[301.9767441860465, 733.6046511627908, 123.17829457364337, 99.92248062015506]",,0,,,,0,0,0
DR_23_s1_e12,DR_23_s1_e12.jpg,11,11,T12,13,L2,0,"[322.1317829457364, 817.3255813953488, 134.03100775193798, 111.55038759689933]",,0,,,,0,0,0
DR_241_s2_e15,DR_241_s2_e15.jpg,0,1,T2,1,T2,1,"[413.6991869918699, 15.0, 86.42276422764229, 59.59349593495935]","[413.6991869918699, 15.0, 86.42276422764229, 59.59349593495935]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,1,2,T3,2,T3,1,"[425.8943089430894, 75.97560975609755, 81.96283391405342, 58.548199767711935]","[425.8943089430894, 75.97560975609755, 81.96283391405342, 58.548199767711935]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,2,3,T4,3,T4,1,"[429.99999999999994, 130.9523809523809, 86.42857142857144, 64.2857142857143]","[429.99999999999994, 130.9523809523809, 86.42857142857144, 64.2857142857143]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,3,4,T5,4,T5,1,"[437.1428571428571, 195.2380952380952, 85.71428571428567, 65.0]","[437.1428571428571, 195.2380952380952, 85.71428571428567, 65.0]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,4,5,T6,5,T6,1,"[434.2857142857142, 268.6585365853658, 93.47851335656219, 58.008130081300806]","[434.2857142857142, 268.6585365853658, 93.47851335656219, 58.008130081300806]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,5,6,T7,6,T7,1,"[441.4285714285714, 336.95121951219517, 96.90476190476198, 60.42973286875713]","[441.4285714285714, 336.95121951219517, 96.90476190476198, 60.42973286875713]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,6,7,T8,7,T8,1,"[452.1428571428571, 401.66666666666663, 99.19860627177707, 72.14285714285711]","[452.1428571428571, 401.66666666666663, 99.19860627177707, 72.14285714285711]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,7,8,T9,8,T9,1,"[467.1428571428571, 479.7186147186146, 92.32868757259007, 67.14285714285722]","[467.1428571428571, 479.7186147186146, 92.32868757259007, 67.14285714285722]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,8,9,T10,9,T10,1,"[472.1428571428571, 548.3333333333333, 99.52380952380952, 68.00865800865802]","[472.1428571428571, 548.3333333333333, 99.52380952380952, 68.00865800865802]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,9,10,T11,10,T11,1,"[479.99999999999994, 625.5691056910568, 102.23577235772365, 71.94171681976559]","[479.99999999999994, 625.5691056910568, 102.23577235772365, 71.94171681976559]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,10,11,T12,11,T12,1,"[493.3739837398374, 712.560975609756, 106.7479674796748, 75.04065040650414]","[493.3739837398374, 712.560975609756, 106.7479674796748, 75.04065040650414]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,11,12,L1,12,L1,1,"[501.5040650406504, 803.6178861788618, 116.5040650406504, 80.73170731707319]","[501.5040650406504, 803.6178861788618, 116.5040650406504, 80.73170731707319]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,12,13,L2,13,L2,1,"[512.8861788617886, 903.6178861788618, 120.56910569105696, 80.73170731707319]","[512.8861788617886, 903.6178861788618, 120.56910569105696, 80.73170731707319]",1,0.000000,0.000000,1.000000,1,1,0
DR_241_s2_e15,DR_241_s2_e15.jpg,13,14,L3,14,L3,1,"[522.6422764227642, 1007.6829268292682, 112.43902439024396, 86.42276422764246]","[522.6422764227642, 1007.6829268292682, 112.43902439024396, 86.42276422764246]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,0,1,T2,1,T2,1,"[395.85836909871244, 15.0, 51.63090128755363, 40.9012875536481]","[395.85836909871244, 15.0, 51.63090128755363, 40.9012875536481]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,1,2,T3,2,T3,1,"[389.4206008583691, 61.3519313304721, 58.068669527896986, 42.61802575107299]","[389.4206008583691, 61.3519313304721, 58.068669527896986, 42.61802575107299]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,2,3,T4,3,T4,1,"[390.7081545064378, 107.7038626609442, 59.785407725321875, 46.48068669527902]","[390.7081545064378, 107.7038626609442, 59.785407725321875, 46.48068669527902]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,3,4,T5,4,T5,1,"[393.7124463519313, 155.34334763948505, 61.50214592274682, 51.63090128755357]","[393.7124463519313, 155.34334763948505, 61.50214592274682, 51.63090128755357]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,4,5,T6,5,T6,1,"[398.86266094420597, 202.98283261802578, 64.9356223175966, 54.20600858369096]","[398.86266094420597, 202.98283261802578, 64.9356223175966, 54.20600858369096]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,5,6,T7,6,T7,1,"[408.3047210300429, 250.19313304721038, 69.22746781115882, 58.49785407725312]","[408.3047210300429, 250.19313304721038, 69.22746781115882, 58.49785407725312]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,6,7,T8,7,T8,1,"[433.19742489270385, 299.549356223176, 68.36909871244637, 61.931330472103014]","[433.19742489270385, 299.549356223176, 68.36909871244637, 61.931330472103014]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,7,8,T9,8,T9,1,"[449.8461538461538, 348.90557939914163, 70.17530538131393, 61.50214592274676]","[449.8461538461538, 348.90557939914163, 70.17530538131393, 61.50214592274676]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,8,9,T10,9,T10,1,"[470.9656652360515, 396.11587982832623, 72.23175965665229, 69.22746781115882]","[470.9656652360515, 396.11587982832623, 72.23175965665229, 69.22746781115882]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,9,10,T11,10,T11,1,"[497.53846153846155, 448.04721030042924, 76.1310663585341, 72.23175965665234]","[497.53846153846155, 448.04721030042924, 76.1310663585341, 72.23175965665234]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,10,11,T12,11,T12,1,"[516.8884120171674, 505.55793991416306, 84.24892703862656, 80.38626609442076]","[516.8884120171674, 505.55793991416306, 84.24892703862656, 80.38626609442076]",1,0.000000,0.000000,1.000000,1,1,0
DR_257_s2_e13,DR_257_s2_e13.jpg,11,12,L1,12,L1,1,"[548.3076923076923, 564.3562231759657, 85.4476724991747, 73.09012875536473]","[548.3076923076923, 564.3562231759657, 85.4476724991747, 73.09012875536473]",1,0.000000,0.000000,1.000000,1,1,0
DR_261_s3_e14,DR_261_s3_e14.jpg,0,2,T3,3,T4,0,"[412.6470588235294, 15.0, 68.8235294117647, 58.52941176470591]","[414.1176470588235, 78.23529411764707, 77.64705882352945, 61.470588235294144]",1,-19.250000,19.250000,0.000000,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,1,3,T4,4,T5,0,"[414.1176470588235, 78.23529411764707, 77.64705882352945, 61.470588235294144]","[417.2929936305732, 143.67647058823525, 86.9717122517797, 71.96524064171138]",1,-21.750000,21.750000,0.000000,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,2,4,T5,5,T6,0,"[417.2929936305732, 143.67647058823525, 86.9717122517797, 71.96524064171138]","[429.3949044585987, 220.88235294117646, 92.5168602472836, 79.85294117647061]",1,-25.750000,25.750000,0.000000,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,3,5,T6,6,T7,0,"[429.3949044585987, 220.88235294117646, 92.5168602472836, 79.85294117647061]","[447.9411764705882, 285.5882352941177, 98.23529411764707, 84.26470588235293]",1,-23.500000,23.500000,0.077032,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,4,6,T7,7,T8,0,"[447.9411764705882, 285.5882352941177, 98.23529411764707, 84.26470588235293]","[467.0588235294117, 357.6470588235294, 109.26470588235293, 96.02941176470586]",1,-28.750000,28.750000,0.054239,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,5,7,T8,8,T9,0,"[467.0588235294117, 357.6470588235294, 109.26470588235293, 96.02941176470586]","[494.2647058823529, 433.38235294117646, 112.2058823529411, 98.97058823529414]",1,-27.000000,27.000000,0.083548,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,6,8,T9,9,T10,0,"[494.2647058823529, 433.38235294117646, 112.2058823529411, 98.97058823529414]","[512.6470588235294, 516.4705882352941, 121.76470588235293, 102.64705882352939]",1,-28.500000,28.500000,0.067385,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,7,9,T10,10,T11,0,"[512.6470588235294, 516.4705882352941, 121.76470588235293, 102.64705882352939]","[536.9117647058823, 606.1764705882352, 123.97058823529414, 110.0]",1,-31.000000,31.000000,0.050727,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,8,10,T11,11,T12,0,"[536.9117647058823, 606.1764705882352, 123.97058823529414, 110.0]","[564.1176470588235, 708.3823529411765, 122.5, 114.4117647058822]",1,-33.250000,33.750000,0.028039,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,9,11,T12,12,L1,0,"[564.1176470588235, 708.3823529411765, 122.5, 114.4117647058822]","[589.8529411764705, 814.2647058823528, 125.44117647058829, 117.35294117647072]",1,-34.250000,34.250000,0.029571,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,10,12,L1,13,L2,0,"[589.8529411764705, 814.2647058823528, 125.44117647058829, 117.35294117647072]","[614.1176470588235, 925.2941176470587, 136.47058823529403, 121.76470588235304]",1,-37.750000,37.750000,0.020841,1,0,1
DR_261_s3_e14,DR_261_s3_e14.jpg,11,13,L2,14,L3,0,"[614.1176470588235, 925.2941176470587, 136.47058823529403, 121.76470588235304]",,0,,,,0,0,0
DR_270_s2_e15,DR_270_s2_e15.jpg,0,1,T2,2,T3,0,"[399.07017543859644, 15.0, 68.58805240950483, 65.41860981567834]","[382.4035087719298, 78.31334665778365, 74.03508771929819, 68.83855207639351]",1,-13.750000,22.250000,0.012763,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,1,2,T3,3,T4,0,"[382.4035087719298, 78.31334665778365, 74.03508771929819, 68.83855207639351]","[373.4810126582278, 144.74683544303787, 78.35443037974682, 66.32911392405072]",1,-14.750000,20.250000,0.016490,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,2,3,T4,4,T5,0,"[373.4810126582278, 144.74683544303787, 78.35443037974682, 66.32911392405072]","[372.2151898734177, 210.56962025316454, 84.68354430379742, 73.29113924050625]",1,-19.500000,20.000000,0.003491,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,3,4,T5,5,T6,0,"[372.2151898734177, 210.56962025316454, 84.68354430379742, 73.29113924050625]","[380.44303797468353, 275.126582278481, 90.37974683544303, 78.35443037974687]",1,-21.000000,21.000000,0.052912,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,4,5,T6,6,T7,0,"[380.44303797468353, 275.126582278481, 90.37974683544303, 78.35443037974687]","[396.2658227848101, 335.88607594936707, 99.24050632911394, 89.74683544303798]",1,-24.000000,24.000000,0.089384,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,5,6,T7,7,T8,0,"[396.2658227848101, 335.88607594936707, 99.24050632911394, 89.74683544303798]","[419.6835443037975, 406.1392405063291, 104.30379746835445, 87.84810126582283]",1,-24.250000,25.250000,0.089086,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,6,7,T8,8,T9,0,"[419.6835443037975, 406.1392405063291, 104.30379746835445, 87.84810126582283]","[448.1645569620253, 475.126582278481, 104.93670886075944, 94.17721518987332]",1,-26.250000,26.250000,0.081183,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,7,8,T9,9,T10,0,"[448.1645569620253, 475.126582278481, 104.93670886075944, 94.17721518987332]","[479.8101265822785, 544.1139240506329, 104.30379746835445, 97.34177215189857]",1,-25.750000,25.750000,0.101497,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,8,9,T10,10,T11,0,"[479.8101265822785, 544.1139240506329, 104.30379746835445, 97.34177215189857]","[517.1518987341772, 619.4303797468353, 108.7341772151899, 102.40506329113919]",1,-30.500000,30.500000,0.074438,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,9,10,T11,11,T12,0,"[517.1518987341772, 619.4303797468353, 108.7341772151899, 102.40506329113919]","[558.9240506329114, 700.4430379746834, 113.16455696202524, 111.2658227848101]",1,-34.000000,34.000000,0.064255,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,10,11,T12,12,L1,0,"[558.9240506329114, 700.4430379746834, 113.16455696202524, 111.2658227848101]","[602.5949367088607, 787.7848101265822, 113.16455696202536, 109.36708860759495]",1,-32.250000,33.250000,0.071339,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,11,12,L1,13,L2,0,"[602.5949367088607, 787.7848101265822, 113.16455696202536, 109.36708860759495]","[636.7721518987341, 888.4177215189873, 120.12658227848101, 108.10126582278485]",1,-35.250000,35.750000,0.027962,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,12,13,L2,14,L3,0,"[636.7721518987341, 888.4177215189873, 120.12658227848101, 108.10126582278485]","[664.620253164557, 1005.506329113924, 107.46835443037969, 89.74683544303798]",1,-28.250000,44.250000,0.000000,1,0,1
DR_270_s2_e15,DR_270_s2_e15.jpg,13,14,L3,15,L4,0,"[664.620253164557, 1005.506329113924, 107.46835443037969, 89.74683544303798]",,0,,,,0,0,0
DR_277_s4_e14,DR_277_s4_e14.jpg,0,3,T4,3,T4,1,"[482.5912408759124, 15.0, 72.04379562043789, 55.985401459854074]","[482.5912408759124, 15.0, 72.04379562043789, 55.985401459854074]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,1,4,T5,4,T5,1,"[481.8613138686131, 81.42335766423355, 76.4233576642336, 55.255474452554836]","[481.8613138686131, 81.42335766423355, 76.4233576642336, 55.255474452554836]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,2,5,T6,5,T6,1,"[481.8613138686131, 138.35766423357666, 80.07299270072991, 65.47445255474452]","[481.8613138686131, 138.35766423357666, 80.07299270072991, 65.47445255474452]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,3,6,T7,6,T7,1,"[487.7007299270073, 207.70072992700727, 88.83211678832117, 66.20437956204387]","[487.7007299270073, 207.70072992700727, 88.83211678832117, 66.20437956204387]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,4,7,T8,7,T8,1,"[500.10948905109484, 274.8540145985402, 95.4014598540146, 74.23357664233572]","[500.10948905109484, 274.8540145985402, 95.4014598540146, 74.23357664233572]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,5,8,T9,8,T9,1,"[517.0472440944882, 330.1962756480258, 103.70078740157476, 91.88976377952758]","[517.0472440944882, 330.1962756480258, 103.70078740157476, 91.88976377952758]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,6,9,T10,9,T10,1,"[541.8813559322034, 407.3616299787344, 108.00053383157615, 91.88976377952758]","[541.8813559322034, 407.3616299787344, 108.00053383157615, 91.88976377952758]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,7,10,T11,10,T11,1,"[580.8267716535433, 485.31438588424624, 107.63779527559052, 98.18897637795271]","[580.8267716535433, 485.31438588424624, 107.63779527559052, 98.18897637795271]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,8,11,T12,11,T12,1,"[615.4724409448819, 560.9049370653487, 110.0, 100.55118110236208]","[615.4724409448819, 560.9049370653487, 110.0, 100.55118110236208]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,9,12,L1,12,L1,1,"[643.0314960629921, 646.731708718892, 121.02362204724409, 103.70078740157464]","[643.0314960629921, 646.731708718892, 121.02362204724409, 103.70078740157464]",1,0.000000,0.000000,1.000000,1,1,0
DR_277_s4_e14,DR_277_s4_e14.jpg,10,13,L2,13,L2,1,"[675.3149606299213, 742.0072992700731, 115.51181102362204, 110.0]","[675.3149606299213, 742.0072992700731, 115.51181102362204, 110.0]",1,0.000000,0.000000,1.000000,1,1,0
DR_281_s2_e15,DR_281_s2_e15.jpg,0,1,T2,2,T3,0,"[363.11594202898556, 15.0, 90.67632850241546, 80.04830917874392]","[338.47826086956525, 81.18357487922708, 93.09178743961354, 77.63285024154584]",1,-10.250000,24.250000,0.070115,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,1,2,T3,3,T4,0,"[338.47826086956525, 81.18357487922708, 93.09178743961354, 77.63285024154584]","[325.9178743961353, 156.06280193236717, 97.43961352657004, 80.04830917874392]",1,-17.250000,23.750000,0.015800,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,2,3,T4,4,T5,0,"[325.9178743961353, 156.06280193236717, 97.43961352657004, 80.04830917874392]","[317.70531400966183, 231.4251207729469, 95.02415458937202, 75.21739130434776]",1,-15.000000,22.500000,0.027977,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,3,4,T5,5,T6,0,"[317.70531400966183, 231.4251207729469, 95.02415458937202, 75.21739130434776]","[316.256038647343, 309.6859903381643, 102.75362318840581, 79.0821256038646]",1,-22.000000,22.500000,0.000000,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,4,5,T6,6,T7,0,"[316.256038647343, 309.6859903381643, 102.75362318840581, 79.0821256038646]","[319.1545893719807, 385.53140096618347, 109.03381642512079, 88.26086956521749]",1,-23.750000,23.750000,0.018547,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,5,6,T7,7,T8,0,"[319.1545893719807, 385.53140096618347, 109.03381642512079, 88.26086956521749]","[335.09661835748796, 459.9275362318841, 111.93236714975848, 97.92270531400959]",1,-25.250000,25.250000,0.066898,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,6,7,T8,8,T9,0,"[335.09661835748796, 459.9275362318841, 111.93236714975848, 97.92270531400959]","[351.5217391304348, 542.0531400966184, 116.76328502415458, 100.33816425120767]",1,-26.750000,26.750000,0.071275,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,7,8,T9,9,T10,0,"[351.5217391304348, 542.0531400966184, 116.76328502415458, 100.33816425120767]","[371.32850241545896, 623.6956521739131, 122.56038647342996, 106.6183574879226]",1,-28.250000,28.250000,0.078913,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,8,9,T10,10,T11,0,"[371.32850241545896, 623.6956521739131, 122.56038647342996, 106.6183574879226]","[393.5507246376812, 712.1014492753624, 129.3236714975846, 113.86473429951684]",1,-31.250000,31.250000,0.070379,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,9,10,T11,11,T12,0,"[393.5507246376812, 712.1014492753624, 129.3236714975846, 113.86473429951684]","[419.1545893719807, 813.5507246376811, 134.63768115942025, 112.89855072463774]",1,-32.750000,33.250000,0.044966,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,10,11,T12,12,L1,0,"[419.1545893719807, 813.5507246376811, 134.63768115942025, 112.89855072463774]","[445.24154589371983, 914.5169082125605, 138.5024154589372, 121.1111111111112]",1,-35.000000,35.000000,0.042220,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,11,12,L1,13,L2,0,"[445.24154589371983, 914.5169082125605, 138.5024154589372, 121.1111111111112]","[475.1932367149759, 1029.9758454106282, 139.46859903381642, 121.59420289855052]",1,-36.500000,36.500000,0.018525,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,12,13,L2,14,L3,0,"[475.1932367149759, 1029.9758454106282, 139.46859903381642, 121.59420289855052]","[505.14492753623193, 1148.8164251207731, 138.9855072463768, 119.17874396135267]",1,-36.500000,38.000000,0.009078,1,0,1
DR_281_s2_e15,DR_281_s2_e15.jpg,13,14,L3,15,L4,0,"[505.14492753623193, 1148.8164251207731, 138.9855072463768, 119.17874396135267]",,0,,,,0,0,0
DR_282_s4_e13,DR_282_s4_e13.jpg,0,3,T4,3,T4,1,"[532.593984962406, 15.0, 108.4962406015037, 103.23308270676694]","[532.593984962406, 15.0, 108.4962406015037, 103.23308270676694]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,1,4,T5,4,T5,1,"[492.7443609022556, 84.92481203007526, 115.26315789473688, 102.48120300751884]","[492.7443609022556, 84.92481203007526, 115.26315789473688, 102.48120300751884]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,2,5,T6,5,T6,1,"[458.9097744360902, 159.3609022556392, 120.52631578947376, 98.72180451127815]","[458.9097744360902, 159.3609022556392, 120.52631578947376, 98.72180451127815]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,3,6,T7,6,T7,1,"[434.09774436090225, 240.56390977443618, 121.27819548872179, 98.72180451127815]","[434.09774436090225, 240.56390977443618, 121.27819548872179, 98.72180451127815]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,4,7,T8,7,T8,1,"[409.2857142857143, 325.52631578947364, 126.54135338345867, 97.21804511278197]","[409.2857142857143, 325.52631578947364, 126.54135338345867, 97.21804511278197]",1,0.000000,0.000000,1.000000,1,1,0
